title,authors,code_link
Koala-36M: A Large-scale Video Dataset Improving Consistency between Fine-grained Conditions and Video Content,Qiuheng Wang · Yukai Shi · Jiarong Ou · Rui Chen · Ke Lin · Jiahao Wang · Boyuan Jiang · Haotian Yang · Mingwu Zheng · Xin Tao · Fei Yang · Pengfei Wan · Di ZHANG,
SAM-I2V: Upgrading SAM to Support Promptable Video Segmentation with Less than 0.2% Training Cost,Haiyang Mei · Pengyu Zhang · Mike Zheng Shou,https://github.com/showlab/SAM-I2V
Image Over Text: Transforming Formula Recognition Evaluation with Character Detection Matching,Bin Wang · Fan Wu · Linke Ouyang · Zhuangcheng Gu · Rui Zhang · Renqiu Xia · Botian Shi · Bo Zhang · Conghui He,
GroupMamba: Efficient Group-Based Visual State Space Model,Abdelrahman Shaker · Syed Talal Wasim · Salman Khan · Jürgen Gall · Fahad Shahbaz Khan,
OVO-Bench: How Far is Your Video-LLMs from Real-World Online Video Understanding?,Junbo Niu · Yifei Li · Ziyang Miao · Chunjiang Ge · Zhou Yuanhang · Qihao He · Xiaoyi Dong · Haodong Duan · Shuangrui Ding · Rui Qian · Pan Zhang · Yuhang Zang · Yuhang Cao · Conghui He · Jiaqi Wang,
SleeperMark: Towards Robust Watermark against Fine-Tuning Text-to-image Diffusion Models,Zilan Wang · Junfeng Guo · Jiacheng Zhu · Yiming Li · Heng Huang · Muhao Chen · Zhengzhong Tu,
How Do I Do That? Synthesizing 3D Hand Motion and Contacts for Everyday Interactions,Aditya Prakash · Benjamin E Lundell · Dmitry Andreychuk · David Forsyth · Saurabh Gupta · Harpreet S. Sawhney,
SeCap: Self-Calibrating and Adaptive Prompts for Cross-view Person Re-Identification in Aerial-Ground Networks,Shining Wang · Yunlong Wang · Ruiqi Wu · Bingliang Jiao · Wenxuan Wang · Peng Wang,
The Devil is in Temporal Token: High Quality Video Reasoning Segmentation,Sitong Gong · Yunzhi Zhuge · Lu Zhang · Zongxin Yang · Pingping Zhang · Huchuan Lu,
MambaVO: Deep Visual Odometry Based on Sequential Matching Refinement and Training Smoothing,Shuo Wang · Wanting Li · Yongcai Wang · Zhaoxin Fan · Zhe Huang · xudong cai · Jian Zhao · Deying Li,
METASCENES: Towards Automated Replica Creation for Real-world 3D Scans,Huangyue Yu · Baoxiong Jia · Yixin Chen · Yandan Yang · Puhao Li · Rongpeng Su · Jiaxin Li · Qing Li · Wei Liang · Song-Chun Zhu · Tengyu Liu · Siyuan Huang,
CAT4D: Create Anything in 4D with Multi-View Video Diffusion Models,Rundi Wu · Ruiqi Gao · Ben Poole · Alex Trevithick · Changxi Zheng · Jonathan T. Barron · Aleksander Holynski,
FOCUS: Knowledge-enhanced Adaptive Visual Compression for Few-shot Whole Slide Image Classification,Zhengrui Guo · Conghao Xiong · Jiabo MA · Qichen Sun · Lishuang Feng · Jinzhuo Wang · Hao Chen,https://github.com/dddavid4real/FOCUS
Prior-free 3D Object Tracking,Xiuqiang Song · Li Jin · Zhengxian Zhang · Jiachen Li · Fan Zhong · Guofeng Zhang · Xueying Qin,https://github.com/songxiuqiang/BIT.git
The Devil is in the Prompts: Retrieval-Augmented Prompt Optimization for Text-to-Video Generation,Bingjie Gao · Xinyu Gao · Xiaoxue Wu · yujie zhou · Yu Qiao · Li Niu · Xinyuan Chen · Yaohui Wang,
Enhancing Few-Shot Class-Incremental Learning via Training-Free Bi-Level Modality Calibration,Yiyang Chen · Tianyu Ding · Lei Wang · Jing Huo · Yang Gao · Wenbin Li,
PointSR: Self-Regularized Point Supervision for Drone-View Object Detection,Weizhuo Li · Yue Xi · Wenjing Jia · zehao zhang · Fei Li · Xiangzeng Liu · Qiguang Miao,
RSAR: Restricted State Angle Resolver and Rotated SAR Benchmark,Xin Zhang · Xue Yang · Yuxuan Li · Jian Yang · Ming-Ming Cheng · Xiang Li,
PatchVSR: Breaking Video Diffusion Resolution Limits with Patch-wise Video Super-Resolution,Shian Du · Menghan Xia · Chang Liu · Xintao Wang · Jing Wang · Pengfei Wan · Di ZHANG · Xiangyang Ji,
Chapter-Llama: Efficient Chaptering in Hour-Long Videos with LLMs,Lucas Ventura · Antoine Yang · Cordelia Schmid · Gul Varol,
Prompt2Perturb (P2P): Text-Guided Diffusion-Based Adversarial Attack on Breast Ultrasound Images,Yasamin Medghalchi · Moein Heidari · Clayton Allard · Leonid Sigal · Ilker Hacihaliloglu,https://github.com/yasamin-med/P2P
ShowUI: One Vision-Language-Action Model for GUI Visual Agent,Kevin Qinghong Lin · Linjie Li · Difei Gao · Zhengyuan Yang · Shiwei Wu · Zechen Bai · Stan Weixian Lei · Lijuan Wang · Mike Zheng Shou,
Remote Photoplethysmography in Real-World and Extreme Lighting Scenarios,Hang Shao · lei luo · Jianjun Qian · Mengkai Yan · Shuo Chen · Jian Yang,
LeviTor: 3D Trajectory Oriented Image-to-Video Synthesis,Hanlin Wang · Hao Ouyang · Qiuyu Wang · Wen Wang · Ka Leong Cheng · Qifeng Chen · Yujun Shen · Limin Wang,
GO-N3RDet: Geometry Optimized NeRF-enhanced 3D Object Detector,Zechuan Li · Hongshan Yu · Yihao Ding · Jinhao Qiao · Basim Azam · Naveed Akhtar,https://github.com/ZechuanLi/GO-N3RDet
Adversarial Diffusion Compression for Real-World Image Super-Resolution,Bin Chen · Gehui Li · Rongyuan Wu · Xindong Zhang · Jie Chen · Jian Zhang · Lei Zhang,
HumanRig: Learning Automatic Rigging for Humanoid Character in a Large Scale Dataset,Zedong Chu · Feng Xiong · Meiduo Liu · Jinzhi Zhang · Mingqi Shao · Zhaoxu Sun · Di Wang · Mu Xu,
Perception Tokens Enhance Visual Reasoning in Multimodal Language Models,Mahtab Bigverdi · Zelun Luo · Cheng-Yu Hsieh · Ethan Shen · Dongping Chen · Linda Shapiro · Ranjay Krishna,
beta-FFT: Nonlinear Interpolation and Differentiated Training Strategies for Semi-Supervised Medical Image Segmentation,Ming Hu · Jianfu Yin · Zhuangzhuang Ma · Jianheng Ma · Feiyu Zhu · Bingbing Wu · Ya Wen · Meng Wu · C Hu · Bingliang Hu · Quan Wang,
Towards Understanding and Quantifying Uncertainty for Text-to-Image Generation,Gianni Franchi · Nacim Belkhir · Dat NGUYEN · Guoxuan Xia · Andrea Pilzer,
End-to-End HOI Reconstruction Transformer with Graph-based Encoding,Zhenrong Wang · Qi Zheng · Sihan Ma · Maosheng Ye · Yibing Zhan · Dongjiang Li,
Synthetic Prior for Few-Shot Drivable Head Avatar Inversion,Wojciech Zielonka · Stephan J. Garbin · Alexandros Lattas · George Kopanas · Paulo Gotardo · Thabo Beeler · Justus Thies · Timo Bolkart,
Motion Prompting: Controlling Video Generation with Motion Trajectories,Daniel Geng · Charles Herrmann · Junhwa Hur · Forrester Cole · Serena Zhang · Tobias Pfaff · Tatiana Lopez-Guevara · Yusuf Aytar · Michael Rubinstein · Chen Sun · Oliver Wang · Andrew Owens · Deqing Sun,
Towards Lossless Implicit Neural Representation via Bit Plane Decomposition,Woo Kyoung Han · Byeonghun Lee · Hyunmin Cho · Sunghoon Im · Kyong Hwan Jin,
Infighting in the Dark: Multi-Label Backdoor Attack in Federated Learning,Ye Li · Yanchao Zhao · chengcheng zhu · Jiale Zhang,
Gaussian Splatting Feature Fields for (Privacy-Preserving) Visual Localization,Maxime Pietrantoni · Gabriela Csurka · Torsten Sattler,
VideoScene: Distilling Video Diffusion Model to Generate 3D Scenes in One Step,Hanyang Wang · Fangfu Liu · Jiawei Chi · Yueqi Duan,
HierarQ: Task-Aware Hierarchical Q-Former for Enhanced Video Understanding,Shehreen Azad · Vibhav Vineet · Yogesh S. Rawat,
DiN: Diffusion Model for Robust Medical VQA with Semantic Noisy Labels,Erjian Guo · Zhen Zhao · Zicheng Wang · Tong Chen · YUNYI LIU · Luping Zhou,
Goku: Flow Based Video Generative Foundation Models,Shoufa Chen · Chongjian GE · Yuqi Zhang · Yida Zhang · Fengda Zhu · Hao Yang · Hongxiang Hao · hui wu · Zhichao Lai · Yifei Hu · Ting-Che Lin · Shilong Zhang · Fu Li · Chuan Li · Xing Wang · Yanghua Peng · Peize Sun · Ping Luo · Yi Jiang · Zehuan Yuan · BINGYUE PENG · Xiaobing Liu,
SOGS: Second-Order Anchor for Advanced 3D Gaussian Splatting,Jiahui Zhang · Fangneng Zhan · Ling Shao · Shijian Lu,
FluidNexus: 3D Fluid Reconstruction and Prediction from a Single Video,Yue Gao · Hong-Xing Yu · Bo Zhu · Jiajun Wu,
Transfer Your Perspective: Controllable 3D Generation from Any Viewpoint in a Driving Scene,Tai-Yu Daniel Pan · Sooyoung Jeon · Mengdi Fan · Jinsu Yoo · Zhenyang Feng · Mark Campbell · Kilian Q Weinberger · Bharath Hariharan · Wei-Lun Chao,
Thin-Shell-SfT: Fine-Grained Monocular Non-rigid 3D Surface Tracking with Neural Deformation Fields,Navami Kairanda · Marc Habermann · Shanthika Shankar Naik · Christian Theobalt · Vladislav Golyanik,
SplineGS: Robust Motion-Adaptive Spline for Real-Time Dynamic 3D Gaussians from Monocular Video,Jongmin Park · Minh-Quan Viet Bui · Juan Luis Gonzalez Bello · Jaeho Moon · Jihyong Oh · Munchurl Kim,
VoxelSplat: Dynamic Gaussian Splatting as an Effective Loss for Occupancy and Flow Prediction,Ziyue Zhu · Shenlong Wang · Jin Xie · Jiang-Jiang Liu · Jingdong Wang · Jian Yang,
LATTE-MV: Learning to Anticipate Table Tennis Hits from Monocular Videos,Daniel Etaat · Dvij Rajesh Kalaria · Nima Rahmanian · Shankar Sastry,
GaussTR: Foundation Model-Aligned Gaussian Transformer for Self-Supervised 3D Spatial Understanding,Haoyi Jiang · Liu Liu · Tianheng Cheng · Xinjie wang · Tianwei Lin · Zhizhong Su · Wenyu Liu · Xinggang Wang,
LLM-driven Multimodal and Multi-Identity Listening Head Generation,Peiwen Lai · Weizhi Zhong · Yipeng Qin · Xiaohang Ren · Baoyuan Wang · Guanbin Li,
TSD-SR: One-Step Diffusion with Target Score Distillation for Real-World Image Super-Resolution,linwei dong · Qingnan Fan · Yihong Guo · Zhonghao Wang · Qi Zhang · Jinwei Chen · Yawei Luo · Changqing Zou,
CoMBO: Conflict Mitigation via Branched Optimization for Class Incremental Segmentation,Kai Fang · Anqi Zhang · Guangyu Gao · Jianbo Jiao · Chi Harold Liu · Yunchao Wei,
HyperSeg: Hybrid Segmentation Assistant with Fine-grained Visual Perceiver,Cong Wei · Haoxian Tan · Yujie Zhong · Yong Liu · Jie Hu · Dengjie Li · Zheng Zhao · Yujiu Yang,
Self-supervised ControlNet with Spatio-Temporal Mamba for Real-world Video Super-resolution,Shijun Shi · Jing Xu · Lijing Lu · Zhihang Li · Kai Hu,
Point-to-Region Loss for Semi-Supervised Point-Based Crowd Counting,Wei Lin · Chenyang ZHAO · Antoni B. Chan,
AdaCM^2: On Understanding Extremely Long-Term Video with Adaptive Cross-Modality Memory Reduction,Yuanbin Man · Ying Huang · Chengming Zhang · Bingzhe Li · Wei Niu · Miao Yin,
Curriculum Coarse-to-Fine Selection for High-IPC Dataset Distillation,Yanda Chen · Gongwei Chen · Miao Zhang · Weili Guan · Liqiang Nie,
Dual-Interrelated Diffusion Model for Few-Shot Anomaly Image Generation,Ying Jin · Jinlong Peng · Qingdong He · Teng Hu · Jiafu Wu · Hao Chen · Haoxuan Wang · wenbing zhu · Mingmin Chi · Jun Liu · Yabiao Wang,
Mask^2DiT: Dual Mask-based Diffusion Transformer for Multi-Scene Long Video Generation,Tianhao Qi · Jianlong Yuan · Wanquan Feng · Shancheng Fang · Jiawei Liu · SiYu Zhou · Qian HE · Hongtao Xie · Yongdong Zhang,
EmoEdit: Evoking Emotions through Image Manipulation,Jingyuan Yang · Jiawei Feng · Weibin Luo · Dani Lischinski · Daniel Cohen-Or · Hui Huang,https://github.com/JingyuanYY/EmoEdit
Global-Local Tree Search in VLMs for 3D Indoor Scene Generation,Wei Deng · Mengshi Qi · Huadong Ma,
3D-GRAND: A Million-Scale Dataset for 3D-LLMs with Better Grounding and Less Hallucination,Jianing "Jed" Yang · Xuweiyi Chen · Nikhil Madaan · Madhavan Iyengar · Shengyi Qian · David Fouhey · Joyce Chai,
RoboTwin: Dual-Arm Robot Benchmark with Generative Digital Twins,Yao Mu · Tianxing Chen · Zanxin Chen · ShijiaPeng · Zhiqian Lan · Zeyu Gao · Zhixuan Liang · Qiaojun Yu · Yude Zou · Mingkun Xu · Lunkai Lin · Zhiqiang Xie · Mingyu Ding · Ping Luo,
Object-Shot Enhanced Grounding Network for Egocentric Video,Yisen Feng · Haoyu Zhang · Meng Liu · Weili Guan · Liqiang Nie,
StdGEN: Semantic-Decomposed 3D Character Generation from Single Images,Yuze He · Yanning Zhou · Wang Zhao · Zhongkai Wu · Kaiwen Xiao · Yang Wei · Yong-Jin Liu · Xiao Han,
Touch2Shape: Touch-Conditioned 3D Diffusion for Shape Exploration and Reconstruction,Yuanbo Wang · Zhaoxuan Zhang · Jiajin Qiu · Dilong Sun · Zhengyu Meng · Xiaopeng Wei · Xin Yang,
UniHOPE: A Unified Approach for Hand-Only and Hand-Object Pose Estimation,Yinqiao Wang · Hao Xu · Pheng-Ann Heng · Chi-Wing Fu,
SMTPD: A New Benchmark for Temporal Prediction of Social Media Popularity,Yijie Xu · Bolun Zheng · Wei Zhu · Hangjia Pan · Yuchen Yao · Ning Xu · An-An Liu · Quan Zhang · Chenggang Yan,
From Elements to Design: A Layered Approach for Automatic Graphic Design Composition,Jiawei Lin · Shizhao Sun · Danqing Huang · Ting Liu · Ji Li · Jiang Bian,
Interpretable Image Classification via Non-parametric Part Prototype Learning,Zhijie Zhu · Lei Fan · Maurice Pagnucco · Yang Song,
ObjectMover: Generative Object Movement with Video Prior,Xin Yu · Tianyu Wang · Soo Ye Kim · Paul Guerrero · Xi Chen · Qing Liu · Zhe Lin · Xiaojuan Qi,
Auto Cherry-Picker: Learning from High-quality Generative Data Driven by Language,Yicheng Chen · Xiangtai Li · Yining Li · Yanhong Zeng · Jianzong Wu · Xiangyu Zhao · Kai Chen,
Instruction-based Image Manipulation by Watching How Things Move,Mingdeng Cao · Xuaner Zhang · Yinqiang Zheng · Zhihao Xia,
"The Photographer's Eye: Teaching Multimodal Large Language Models to See, and Critique Like Photographers",Daiqing Qi · Handong Zhao · Jing Shi · Simon Jenni · Yifei Fan · Franck Dernoncourt · Scott Cohen · Sheng Li,
MixerMDM: Learnable Composition of Human Motion Diffusion Models,Pablo Ruiz-Ponce · German Barquero · Cristina Palmero · Sergio Escalera · Jose Garcia-Rodriguez,
LT3SD: Latent Trees for 3D Scene Diffusion,Quan Meng · Lei Li · Matthias Nießner · Angela Dai,
Single Domain Generalization for Few-Shot Counting via Universal Representation Matching,Xianing Chen · Si Huo · Borui Jiang · Hailin Hu · Xinghao Chen,
LION-FS: Fast & Slow Video-Language Thinker as Online Video Assistant,Wei Li · Bing Hu · Rui Shao · Leyang Shen · Liqiang Nie,
WeGen: A Unified Model for Interactive Multimodal Generation as We Chat,Zhipeng Huang · Shaobin Zhuang · Canmiao Fu · Binxin Yang · Ying Zhang · Chong Sun · Chen Li · Yali Wang · Zhizheng Zhang · Zheng-Jun Zha,
Preconditioners for the Stochastic Training of Neural Fields,Shin-Fang Chng · Hemanth Saratchandran · Simon Lucey,
Temporal Score Analysis for Understanding and Correcting Diffusion Artifacts,Yu Cao · Zengqun Zhao · Ioannis Patras · Shaogang Gong,
AffordDP: Generalizable Diffusion Policy with Transferable Affordance,Shijie Wu · Yihang Zhu · Yunao Huang · Kaizhen Zhu · Jiayuan Gu · Jingyi Yu · Ye Shi · Jingya Wang,
Apply Hierarchical-Chain-of-Generation to Complex Attributes Text-to-3D Generation,Yiming Qin · Zhu Xu · Yang Liu,
Learning with Noisy Triplet Correspondence for Composed Image Retrieval,Shuxian Li · Changhao He · XitingLiu · Joey Tianyi Zhou · Xi Peng · Peng Hu,https://github.com/CharlesNeilWilliams/TME
DNF: Unconditional 4D Generation with Dictionary-based Neural Fields,Xinyi Zhang · Naiqi Li · Angela Dai,
Knowledge Memorization and Rumination for Pre-trained Model-based Class-Incremental Learning,Zijian Gao · Wangwang Jia · Xingxing Zhang · Dulan Zhou · Kele Xu · Feng Dawei · Yong Dou · Xinjun Mao · Huaimin Wang,
GUI-Xplore: Empowering Generalizable GUI Agents with One Exploration,Yuchen Sun · Shanhui Zhao · Tao Yu · Hao Wen · Samith Va · Mengwei Xu · Yuanchun Li · Chongyang Zhang,
VL-RewardBench: A Challenging Benchmark for Vision-Language Generative Reward Models,Lei Li · wei yuancheng · Zhihui Xie · Xuqing Yang · Yifan Song · Peiyi Wang · Chenxin An · Tianyu Liu · Sujian Li · Bill Yuchen Lin · Lingpeng Kong · Qi Liu,
Generative Image Layer Decomposition with Visual Effects,Jinrui Yang · Qing Liu · Yijun Li · Soo Ye Kim · Daniil Pakhomov · Mengwei Ren · Jianming Zhang · Zhe Lin · Cihang Xie · Yuyin Zhou,
Diffusion-based Event Generation for High-Quality Image Deblurring,Xinan Xie · Qing Zhang · Wei-Shi Zheng,
Novel View Synthesis with Pixel-Space Diffusion Models,Noam Elata · Bahjat Kawar · Yaron Ostrovsky-Berman · Miriam Farber · Ron Sokolovsky,
NeRFPrior: Learning Neural Radiance Field as a Prior for Indoor Scene Reconstruction,Wenyuan Zhang · Emily Yue-ting Jia · Junsheng Zhou · Baorui Ma · Kanle Shi · Yu-Shen Liu · Zhizhong Han,
Video-ColBERT: Contextualized Late Interaction for Text-to-Video Retrieval,Arun Reddy · Alexander Martin · Eugene Yang · Andrew Yates · Kate Sanders · Kenton Murray · Reno Kriz · Celso M. de Melo · Benjamin Van Durme · Rama Chellappa,
Sensitivity-Aware Efficient Fine-Tuning via Compact Dynamic-Rank Adaptation,Tianran Chen · Jiarui Chen · Baoquan Zhang · Zhehao Yu · Shidong Chen · Rui Ye · Xutao Li · Yunming Ye,
RANGE: Retrieval Augmented Neural Fields for Multi-Resolution Geo-Embeddings,Aayush Dhakal · Srikumar Sastry · Subash Khanal · Adeel Ahmad · Eric Xing · Nathan Jacobs,
Domain Adaptive Diabetic Retinopathy Grading with Model Absence and Flowing Data,Wenxin Su · Song Tang · Xiaofeng Liu · Xiaojing Yi · Mao Ye · Chunxiao Zu · Jiahao Li · Xiatian Zhu,
A Polarization-Aided Transformer for Image Deblurring via Motion Vector Decomposition,Duosheng Chen · Shihao Zhou · Jinshan Pan · Jinglei Shi · lishen qu · Jufeng Yang,
GCC: Generative Color Constancy via Diffusing a Color Checker,Chen-Wei Chang · Cheng-De Fan · Chia-Che Chang · Yi-Chen Lo · Yu-Chee Tseng · Jiun-Long Huang · Yu-Lun Liu,
CityWalker: Learning Embodied Urban Navigation from Web-Scale Videos,Xinhao Liu · Jintong Li · Yicheng Jiang · Niranjan Sujay · Zhicheng Yang · Juexiao Zhang · John Abanes · Jing Zhang · Chen Feng,
Shape Abstraction via Marching Differentiable Support Functions,Sunkyung Park · Jeongmin Lee · Dongjun Lee,
UrbanCAD: Towards Highly Controllable and Photorealistic 3D Vehicles for Urban Scene Simulation,Yichong Lu · Yichi Cai · Shangzhan Zhang · Hongyu Zhou · Haoji Hu · Huimin Yu · Andreas Geiger · Yiyi Liao,
Video-XL: Extra-Long Vision Language Model for Hour-Scale Video Understanding,Yan Shu · Zheng Liu · Peitian Zhang · Minghao Qin · Junjie Zhou · Zhengyang Liang · Tiejun Huang · Bo Zhao,
